year,state,headingCode,heading,metricFOB
2023,Espírito Santo,1520,"Glicerol em bruto; águas e lixívias, glicéricas",114
2023,Não Declarada,1208,"Farinhas de sementes ou de frutos oleaginosos, exceto farinha de mostarda",114
2023,Pernambuco,2523,"Cimentos hidráulicos (incluídos os cimentos não pulverizados, denominados clinkers), mesmo corados",114
2023,Rio Grande do Sul,9003,"Armações para óculos e artigos semelhantes, e suas partes",113
2023,Maranhão,8455,Laminadores de metais e seus cilindros,113
2023,Alagoas,7604,"Barras e perfis, de alumínio",113
2023,Distrito Federal,5603,"Falsos tecidos, mesmo impregnados, revestidos, recobertos ou estratificados",112
2023,Mato Grosso do Sul,0104,Animais vivos das espécies ovina e caprina,112
2023,Pará,9617,"Garrafas térmicas e outros recipientes isotérmicos montados, com isolamento produzido pelo vácuo, e suas partes (exceto ampolas de vidro)",112
2023,Pará,6911,"Louça, outros artigos de uso doméstico e artigos de higiene ou de toucador, de porcelana",112
2023,Ceará,7319,"Agulhas de costura, agulhas de tricô, agulhas-passadoras, agulhas de croché, furadores para bordar e artefactos semelhantes, para uso manual, de ferro ou aço; alfinetes de segurança e outros alfinetes, de ferro ou aço, não especificados nem compreendidos ",112
2023,Paraná,2806,Cloreto de hidrogénio (ácido clorídrico); ácido clorossulfúrico,112
2023,Rio de Janeiro,4001,"Borracha natural, balata, guta-percha, guaiúle, chicle e gomas naturais análogas, em formas primárias ou em chapas, folhas ou tiras",111
2023,Não Declarada,3005,"Pastas (ouates), gazes, ataduras e artigos análogos (por exemplo: pensos, esparadrapos, sinapismos), impregnados ou recobertos de substâncias farmacêuticas ou acondicionados para venda a retalho para usos medicinais, cirúrgicos, dentários ou veterinários",111
2023,Roraima,4006,"Outras formas (por exemplo: varetas, tubos, perfis) e artigos (por exemplo: discos e anilhas (arruelas)) de borracha não vulcanizada",111
2023,Maranhão,6405,Outros calçados,111
2023,Rio de Janeiro,7904,"Barras, perfis e fios, de zinco",111
2023,Rio Grande do Norte,3305,Preparações capilares,111
2023,Mato Grosso do Sul,4905,"Obras cartográficas de qualquer espécie, incluídas as cartas murais, as plantas topográficas e os globos, impressos",111
2023,Pernambuco,6106,"Camiseiros, blusas, blusas-camiseiros, de malha, de uso feminino",111
2023,Mato Grosso,0813,"Frutas secas, exceto das posições 0801 a 0806; misturas de frutas secas ou de frutas de casca rija, do presente capítulo",110
2023,Alagoas,9617,"Garrafas térmicas e outros recipientes isotérmicos montados, com isolamento produzido pelo vácuo, e suas partes (exceto ampolas de vidro)",110
2023,Goiás,6004,"Tecidos de malha de largura superior a 30 cm, contendo, em peso, 5 % ou mais de fios de elastómeros ou de fios de borracha, exceto da posição 6001",110
2023,Goiás,6305,"Sacos de quaisquer dimensões, para embalagem",110
2023,Minas Gerais,9010,"Aparelhos e material dos tipos usados nos laboratórios fotográficos ou cinematográficos (incluídos os aparelhos para projecção ou execução de traçados de circuitos sobre superfícies sensibilizadas de materiais semicondutores), não especificados nem compre",110
2023,Espírito Santo,6601,"Guarda-chuvas, sombrinhas e guarda-sóis (incluindo as bengalas-guarda-chuvas e os guarda-sóis de jardim e semelhantes)",110
2023,Não Declarada,2811,Outros ácidos inorgânicos e outros compostos oxigenados inorgânicos dos elementos não metálicos,109
2023,Alagoas,4911,"Outros impressos, incluídas as estampas, gravuras e fotografias",109
2023,Santa Catarina,2928,Derivados orgânicos da hidrazina e hidroxilamina,109
2023,Bahia,5906,"Tecidos com borracha, exceto os da posição 5902",109
2023,Amapá,3206,"Outras matérias corantes; preparações indicadas na Nota 3 do presente capítulo, exceto das posições 3203, 3204 ou 3205; produtos inorgânicos dos tipos utilizados como luminóforos, mesmo de constituição química definida",108
2023,Mato Grosso do Sul,8409,Partes reconhecíveis como exclusiva ou principalmente destinadas aos motores das posições 8407 ou 8408,108
2023,Roraima,8543,"Máquinas e aparelhos, elétricos, com função própria, não especificados nem compreendidos em outras posições do presente capítulo",108
2023,Maranhão,8712,"Bicicletas e outros ciclos (incluídos os triciclos), sem motor",108
2023,Rio Grande do Sul,7114,"Artefactos de ourivesaria e suas partes, de metais preciosos ou de metais folheados ou chapeados de metais preciosos",107
2023,Distrito Federal,9026,"Instrumentos e aparelhos para medida ou controlo do caudal (vazão), do nível, da pressão ou de outras características variáveis dos líquidos ou gases (por exemplo: medidores de caudal, indicadores de nível, manómetros, contadores de calor), exceto os ins",107
2023,Rio de Janeiro,1703,Melaços resultantes da extracção ou refinação do açúcar,107
2023,Amazonas,0906,Canela e flores de caneleira,107
2023,Espírito Santo,0205,"Carnes de animais das espécies cavalar, asinina e muar, frescas, refrigeradas ou congeladas",107
2023,Rio Grande do Norte,7419,Outras obras de cobre,106
2023,Roraima,0801,"Cocos, castanha do Brasil e castanha de caju, frescos ou secos, mesmo sem casca ou pelados",106
2023,Maranhão,6309,"Artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados",106
2023,Rio Grande do Sul,2603,Minérios de cobre e seus concentrados,106
2023,Pernambuco,2828,Hipocloritos; hipoclorito de cálcio comercial; cloritos; hipobromitos,106
2023,Maranhão,2902,Hidrocarbonetos cíclicos,105
2023,Roraima,7607,"Folhas e tiras, delgadas, de alumínio (mesmo impressas ou com suporte de papel, cartão, plástico ou semelhantes), de espessura não superior a 0,2 mm (excluído o suporte)",105
2023,Maranhão,2523,"Cimentos hidráulicos (incluídos os cimentos não pulverizados, denominados clinkers), mesmo corados",105
2023,Alagoas,1903,"Tapioca e seus sucedâneos preparados a partir de féculas, em flocos, grumos, grãos, pérolas ou formas semelhantes",105
2023,Minas Gerais,0304,"Filés de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados",105
2023,Alagoas,8510,"Aparelhos ou máquinas de barbear e máquinas de cortar o cabelo ou de tosquiar e aparelhos ou máquinas de depilar, de motor eléctrico incorporado",105
2023,Alagoas,2712,"Vaselina; parafina, cera de petróleo microcristalina, slack wax, ozocerite, cera de linhite, cera de turfa, outras ceras minerais e produtos semelhantes obtidos por síntese ou por outros processos, mesmo corados",105
2023,Acre,3916,"Monofilamentos cuja maior dimensão do corte transversal seja superior a 1 mm (monofios), varas, bastões e perfis, mesmo trabalhados à superfície mas sem qualquer outro trabalho, de plásticos",104
2023,Mato Grosso do Sul,9025,"Densímetros, areómetros, pesa-líquidos e instrumentos flutuantes semelhantes, termómetros, pirómetros, barómetros, higrómetros e psicrómetros, registadores ou não, mesmo combinados entre si",104
2023,Rondônia,8517,"Aparelhos elétricos para telefonia ou telegrafia por fios, incluídos os aparelhos telefónicos por fio combinados com auscultadores sem fio e os aparelhos de telecomunicação por corrente portadora ou de telecomunicação digital; videofones",104
2023,Goiás,8311,"Fios, varetas, tubos, chapas, eléctrodos e artefactos semelhantes, de metais comuns ou de carbonetos metálicos, revestidos interior ou exteriormente de decapantes ou de fundentes, para soldadura (soldagem) ou depósito de metal ou de carbonetos metálicos; ",104
2023,Ceará,0506,"Ossos e núcleos córneos, em bruto, desengordurados ou simplesmente preparados (mas não cortados sob forma determinada), acidulados ou degelatinados; pós e desperdícios destas matérias",104
2023,Bahia,7411,Tubos de cobre,103
2023,Amazonas,5512,"Tecidos de fibras sintéticas descontínuas, contendo pelo menos 85 %, em peso, destas fibras",102
2023,Amazonas,6303,"Cortinados, cortinas e estores; sanefas e reposteiros",102
2023,Alagoas,3814,Solventes e diluentes orgânicos compostos; preparações para remover tintas ou vernizes,102
2023,Espírito Santo,7408,Fios de cobre,102
2023,Roraima,8406,Turbinas a vapor,102
2023,Espírito Santo,2853,"Outros compostos inorgânicos (incluídas as águas destiladas, de condutibilidade ou de igual grau de pureza); ar líquido (incluído o ar líquido cujos gases raros foram eliminados); ar comprimido; amálgamas, exceto de metais preciosos.",102
2023,Ceará,2934,"Ácidos nucleicos e seus sais, de constituição química definida ou não; outros compostos heterocíclicos",102
2023,Pará,8526,"Aparelhos de radiodetecção e de radiossondagem (radar), aparelhos de radionavegação e aparelhos de radiotelecomando",102
2023,Pernambuco,5603,"Falsos tecidos, mesmo impregnados, revestidos, recobertos ou estratificados",101
2023,Mato Grosso do Sul,6217,"Outros acessórios confeccionados de vestuário; partes de vestuário ou dos seus acessórios, exceto da posição 6212",100
2023,Pernambuco,3206,"Outras matérias corantes; preparações indicadas na Nota 3 do presente capítulo, exceto das posições 3203, 3204 ou 3205; produtos inorgânicos dos tipos utilizados como luminóforos, mesmo de constituição química definida",100
2023,Bahia,2844,"Elementos químicos radioactivos e isótopos radioactivos (incluídos os elementos químicos e isótopos cindíveis ou férteis), e seus compostos; misturas e resíduos contendo esses produtos",100
2023,Bahia,6305,"Sacos de quaisquer dimensões, para embalagem",100
2023,Pernambuco,1102,"Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio",100
2023,Acre,3808,"Insecticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfectantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a for",100
2023,Acre,3814,Solventes e diluentes orgânicos compostos; preparações para remover tintas ou vernizes,100
2023,Não Declarada,2815,Hidróxido de sódio (soda cáustica); hidróxido de potássio (potassa cáustica); peróxidos de sódio ou de potássio,100
2023,Santa Catarina,9304,"Outras armas (por exemplo, espingardas, carabinas e pistolas, de mola, de ar comprimido ou de gás, cassetetes), exceto as da posição 93.07",100
2023,Não Declarada,2903,Derivados halogenados dos hidrocarbonetos,100
2023,Santa Catarina,9610,"Lousas e quadros para escrever ou desenhar, mesmo emoldurados",99
2023,Paraná,1003,Cevada,99
2023,Minas Gerais,2823,Óxidos de titânio,99
2023,Não Declarada,6006,Outros tecidos de malha,99
2023,Mato Grosso do Sul,5609,"Artigos de fios, lâminas ou formas semelhantes das posições 5404 ou 5405; outros cordéis, cordas e cabos",99
2023,Rondônia,6107,"Cuecas, ceroulas, camisas de noite, pijamas, roupões de banho, robes e semelhantes, de malha, de uso masculino",99
2023,Goiás,0910,"Gengibre, açafrão, curcuma, tomilho, louro, caril e outras especiarias",98
2023,Maranhão,6404,"Calçado com sola exterior de borracha, plástico, couro natural ou reconstituído e parte superior de matérias têxteis",98
2023,Espírito Santo,7508,Outras obras de níquel,98
2023,Paraná,7507,"Tubos e seus acessórios [por exemplo: uniões, cotovelos, mangas (luvas)], de níquel",98
2023,Espírito Santo,9001,"Fibras ópticas e feixes de fibras ópticas; cabos de fibras ópticas, exceto os da posição 8544; matérias polarizantes, em folhas ou em placas; lentes (incluídas as de contacto), prismas, espelhos e outros elementos de óptica de qualquer matéria, não monta",98
2023,Santa Catarina,0814,"Cascas de frutos cítricos, de melões ou de melancias, frescas, secas, congeladas ou apresentadas em água salgada, sulfurada ou adicionada de outras substâncias destinadas a assegurar transitoriamente a sua conservação",98
2023,Maranhão,8210,"Aparelhos mecânicos de acionamento manual, pesando <= 10 kg, utilizados para preparar, acondicionar ou servir alimentos ou bebidas",97
2023,Não Declarada,8484,"Juntas metaloplásticas; jogos ou sortidos de juntas de composições diferentes, apresentados em bolsas, envelopes ou embalagens semelhantes; juntas de vedação mecânicas",97
2023,Goiás,8468,"Máquinas e aparelhos para soldar, mesmo de corte, exceto os da posição 8515; máquinas e aparelhos a gás para têmpera superficial",97
2023,Rio de Janeiro,2942,Outros compostos orgânicos,97
2023,Minas Gerais,5511,"Fios de fibras sintéticas ou artificiais descontínuas (exceto linhas para costurar), acondicionados para venda a retalho",97
2023,Bahia,1206,"Sementes de girassol, mesmo trituradas",97
2023,Maranhão,9030,"Osciloscópios, analisadores de espectro e outros instrumentos e aparelhos para medida ou controlo de grandezas elétricas; instrumentos e aparelhos para medida ou detecção de radiações alfa, beta, gama, X, cósmicas ou outras radiações ionizantes",97
2023,Rio de Janeiro,3503,"Gelatinas e seus derivados; ictiocola e outras colas de origem animal, exceto cola de caseína",96
2023,Rio de Janeiro,2834,Nitritos; nitratos,96
2023,Espírito Santo,5808,"Entrançados em peça; artigos de passamanaria e artigos ornamentais análogos, em peça, não bordados, exceto de malha; borlas, pompons e artefactos semelhantes",96
2023,Espírito Santo,5604,"Fios e cordas, de borracha, recobertos de têxteis; fios têxteis, lâminas e formas semelhantes das posições 5404 ou 5405, impregnados, revestidos, recobertos ou embainhados de borracha ou de plásticos",96
2023,Minas Gerais,1604,Preparações e conservas de peixes; caviar e seus sucedâneos preparados a partir de ovas de peixe,95
2023,Amapá,5401,"Linhas para costurar de filamentos sintéticos ou artificiais, mesmo acondicionadas para venda a retalho",95
2023,Goiás,2617,Outros minérios e seus concentrados,95
2023,Não Declarada,4010,"Correias transportadoras ou de transmissão, de borracha vulcanizada",95
2023,Alagoas,8423,"Aparelhos e instrumentos de pesagem, incluídas as básculas e balanças para verificar peças fabricadas, excluídas as balanças sensíveis a pesos não superiores a 5 cg; pesos para quaisquer balanças",95
2023,Distrito Federal,4820,"Livros de registo e de contabilidade, blocos de notas, de encomendas, de recibos, de apontamentos, de papel para cartas, agendas e artigos semelhantes, cadernos, pastas para documentos, classificadores, capas para encadernação (de folhas soltas ou outras)",95
2023,Rio Grande do Sul,4906,"Planos, plantas e desenhos, de arquitetura, de engenharia e outros planos e desenhos industriais, comerciais, topográficos ou semelhantes, originais, feitos a mão; textos manuscritos; reproduções fotográficas em papel sensibilizado, etc",95
2023,Amazonas,0903,Mate,95
2023,Bahia,2205,Vermutes e outros vinhos de uvas frescas aromatizados por plantas ou substâncias aromáticas,95
2023,Espírito Santo,2921,Compostos de função amina,95
2023,Rio de Janeiro,1004,Aveia,95
2023,Rio de Janeiro,5503,"Fibras sintéticas descontínuas, não cardadas, não penteadas nem transformadas de outro modo para fiação",94
2023,Paraná,4115,"Couro reconstituído à base de couro ou de fibras de couro, em chapas, folhas ou tiras, mesmo enroladas; aparas e outros desperdícios de couros ou de peles preparados ou de couro reconstituído, não utilizáveis para fabricação de obras de couro; serragem, p",94
2023,Amapá,5407,"Tecidos de fios de filamentos sintéticos, incluídos os tecidos obtidos a partir dos produtos da posição 5404",94
2023,Alagoas,1103,"Grumos, sêmolas e pellets, de cereais",94
2023,Bahia,2815,Hidróxido de sódio (soda cáustica); hidróxido de potássio (potassa cáustica); peróxidos de sódio ou de potássio,94
2023,Mato Grosso,2604,Minérios de niquel e seus concentrados,94
2023,Alagoas,7615,"Artefactos de uso doméstico, de higiene ou de toucador, e suas partes, de alumínio; esponjas, esfregões, luvas e artefactos semelhantes, para limpeza, polimento e usos semelhantes, de alumínio",94
2023,Espírito Santo,8541,"Díodos, transístores e dispositivos semelhantes com semicondutores; dispositivos fotossensíveis semicondutores, incluídas as células fotovoltaicas, mesmo montadas em módulos ou em painéis; díodos emissores de luz; cristais piezoelétricos montados",93
2023,Goiás,7309,"Reservatórios, tonéis, cubas e recipientes semelhantes, de ferro fundido, ferro ou aço, de capacidade > 300 litros, sem dispositivos mecânicos nem térmicos",93
2023,Pernambuco,6217,"Outros acessórios confeccionados de vestuário; partes de vestuário ou dos seus acessórios, exceto da posição 6212",93
2023,Maranhão,0106,Outros animais vivos,93
2023,Roraima,2902,Hidrocarbonetos cíclicos,92
2023,Pará,4803,Papel para fabricação de papel higiênico ou de toucador e artigos semelhantes; pasta de celulose e mantas de fibras de celulose,92
2023,Bahia,1903,"Tapioca e seus sucedâneos preparados a partir de féculas, em flocos, grumos, grãos, pérolas ou formas semelhantes",92
2023,Espírito Santo,0404,"Soro de leite, mesmo concentrado ou adicionado de açúcar ou de outros edulcorantes; produtos constituídos por componentes naturais do leite, mesmo adicionados de açúcar ou de outros edulcorantes, não especificados nem compreendidos em outras posições",92
2023,Alagoas,2403,"Outros produtos de tabaco e seus sucedâneos, manufaturados; tabaco ""homogeneizado"" ou ""reconstituído""; extratos e molhos de tabaco",92
2023,Rondônia,7310,"Reservatórios, barris, tambores, latas, caixas e recipientes semelhantes para quaisquer matérias (exceto gases comprimidos ou liquefeitos), de ferro fundido, ferro ou aço, de capacidade não superior a 300 litros, sem dispositivos mecânicos ou térmicos, m",92
2023,Rio Grande do Norte,6203,"Fatos, conjuntos, casacos, calças, jardineiras, bermudas e calções (shorts) (exceto de banho), de uso masculino",92
2023,Alagoas,5303,"Juta e outras fibras têxteis liberianas (exceto linho, cânhamo e rami), em bruto ou trabalhadas, mas não fiadas; estopas e desperdícios destas fibras (incluídos os desperdícios de fios e fiapos)",91
2023,Goiás,2601,"Minérios de ferro e seus concentrados, incluídas as pirites de ferro ustuladas (cinzas de pirites)",91
2023,Minas Gerais,8709,"Veículos automóveis sem dispositivo de elevação, dos tipos utilizados em fábricas, armazéns, portos ou aeroportos, para o transporte de mercadorias a curtas distâncias; carros-tractores dos tipos utilizados nas estações ferroviárias; suas partes",91
2023,Amapá,3203,Matérias corantes de origem vegetal ou animal e preparações à base dessas matérias,91
2023,Espírito Santo,9610,"Lousas e quadros para escrever ou desenhar, mesmo emoldurados",91
2023,Bahia,3002,"Sangue humano; sangue animal preparado para usos terapêuticos, profilácticos ou de diagnóstico; anti-soros, outras fracções do sangue, produtos imunológicos modificados, mesmo obtidos por via biotecnológica; vacinas, toxinas, culturas de microrganismos (e",91
2023,Maranhão,9612,"Fitas impressoras para máquinas de escrever e fitas impressoras semelhantes, tintadas ou preparadas de outra forma para imprimir, montadas ou não em carretéis ou cartuchos; almofadas de carimbo, impregnadas ou não, com ou sem caixa",91
2023,Ceará,2905,"Álcoois acíclicos e seus derivados halogenados, sulfonados, nitrados ou nitrosados",91
2023,Amapá,6301,Cobertores e mantas,90
2023,Paraná,9104,"Relógios para painéis de instrumentos e relógios semelhantes, para automóveis, veículos aéreos, embarcações ou para outros veículos",90
2023,Bahia,8420,"Calandras e laminadores, exceto os destinados ao tratamento de metais ou vidro, e seus cilindros",90
2023,Amapá,3507,Enzimas; enzimas preparadas não especificadas nem compreendidas em outras posições,90
2023,Rio de Janeiro,3406,"Velas, pavios, cirios e artigos semelhantes",90
2023,Minas Gerais,2706,"Alcatrões de hulha, de linhita ou de turfa e outros alcatrões minerais, mesmo desidratados ou parcialmente destilados, incluindo os alcatrões reconstituídos",90
2023,Amapá,6704,"Perucas, barbas, sobrancelhas, pestanas, madeixas e artefactos semelhantes de cabelo, pêlos ou de matérias têxteis; outras obras de cabelo não especificadas nem compreendidas em outras posições",89
2023,Amapá,0906,Canela e flores de caneleira,89
2023,Mato Grosso do Sul,9013,"Dispositivos de cristais líquidos que não constituam artigos compreendidos mais especificamente em outras posições; lasers, exceto díodos laser; outros aparelhos e instrumentos de óptica, não especificados nem compreendidos em outras posições do presente",89
2023,Amapá,6207,"Camisolas interiores, cuecas, ceroulas, camisas de noite, pijamas, roupões de banho, robes e semelhantes, de uso masculino",89
2023,Minas Gerais,4817,"Envelopes, aerogramas, bilhetes-postais não ilustrados, cartões e papéis para correspondência, de papel ou cartão; caixas, sacos e semelhantes, de papel ou cartão, contendo um sortido de artigos para correspondência",89
2023,Rio Grande do Sul,5203,Algodão cardado ou penteado,89
2023,Goiás,6914,Outras obras de cerâmica,88
2023,Distrito Federal,2712,"Vaselina; parafina, cera de petróleo microcristalina, slack wax, ozocerite, cera de linhite, cera de turfa, outras ceras minerais e produtos semelhantes obtidos por síntese ou por outros processos, mesmo corados",88
2023,Bahia,5703,"Tapetes e outros revestimentos para pavimentos de matérias têxteis, tufados, mesmo confeccionados",88
2023,Rio de Janeiro,8403,"Caldeiras para aquecimento central, exceto as da posição 8402",88
2023,Santa Catarina,2907,Fenóis; fenóis-álcoois,88
2023,Amapá,0802,"Outras frutas de casca rija, frescas ou secas, mesmo sem casca ou peladas",88
2023,Pernambuco,6117,"Outros acessórios de vestuário, confeccionados, de malha; partes de vestuário ou de seus acessórios, de malha",88
2023,Bahia,1513,"Óleos de coco (óleo de copra), de palmiste ou de babaçu e respectivas fracções, mesmo refinados, mas não quimicamente modificados",88
2023,Pará,5801,"Veludos e pelúcias tecidos e tecidos de froco (chenille), exceto os artefactos das posições 5802 ou 5806",88
2023,Alagoas,3918,"Revestimentos de pavimentos, de plástico, mesmo auto-adesivos, em rolos ou em forma de ladrilhos ou de mosaicos; revestimentos de paredes ou de tectos, de plásticos, definidos na Nota 9 do presente capítulo",88
2023,Pernambuco,9505,"Artigos para festas, carnaval ou outros divertimentos, incluídos os artigos de magia e artigos surpresa",87
2023,São Paulo,2510,"Fosfatos de cálcio naturais, fosfatos aluminocálcicos naturais e cré fosfatado",87
2023,Maranhão,8422,"Máquinas de lavar louça; máquinas e aparelhos para limpar ou secar garrafas ou outros recipientes; máquinas e aparelhos para encher, fechar, rolhar ou rotular garrafas, caixas, latas, sacos ou outros recipientes; máquinas e aparelhos para capsular garrafa",87
2023,Roraima,1511,"Óleo de palma e respectivas fracções, mesmo refinados, mas não quimicamente modificados",87
2023,Maranhão,6403,"Calçado com sola exterior de borracha, plástico, couro natural ou reconstituído e parte superior de couro natural",86
2023,Amapá,4203,"Vestuário e seus acessórios, de couro natural ou reconstituído",86
2023,Não Declarada,3819,"Fluidos para freios hidráulicos e outros líquidos preparados para transmissões hidráulicas, que não contenham óleos de petróleo nem de minerais betuminosos, ou que os contenham em proporção inferior a 70 %, em peso",86
2023,Pará,8304,"Classificadores, fichários, caixas de classificação, porta-cópias, porta-canetas, porta-carimbos e artefatos semelhantes, de escritório, de metais comuns, excluindo os móveis de escritório da posição 94.03",86
2023,Ceará,7407,Barras e perfis de cobre,85
2023,Bahia,7101,"Pérolas naturais ou cultivadas, mesmo trabalhadas ou combinadas, mas não enfiadas, nem montadas, nem engastadas; pérolas naturais ou cultivadas, enfiadas temporariamente para facilidade de transporte",85
2023,Alagoas,8472,"Outras máquinas e aparelhos de escritório [por exemplo: duplicadores hectográficos ou a stencil, máquinas para imprimir endereços, distribuidores automáticos de papel-moeda, máquinas para seleccionar, contar ou empacotar moedas, afiadores (apontadores) me",85
2023,Alagoas,1501,Gorduras de porco (incluindo a banha) e gordura de aves,85
2023,Amapá,8203,"Limas, grosas, alicates (mesmo cortantes), tenazes, pinças, cisalhas para metais, corta-tubos, corta-pinos, saca-bocados e ferramentas semelhantes, manuais",85
2023,Rio Grande do Norte,5602,"Feltros, mesmo impregnados, revestidos, recobertos ou estratificados",84
2023,Rondônia,9617,"Garrafas térmicas e outros recipientes isotérmicos montados, com isolamento produzido pelo vácuo, e suas partes (exceto ampolas de vidro)",84
2023,Pará,8430,"Outras máquinas e aparelhos de terraplanagem, nivelamento, raspagem, escavação, compactação, extracção ou perfuração da terra, de minerais ou minérios; bate-estacas e arranca-estacas; limpa-neves",84
2023,Maranhão,8201,"Pás, alviões, picaretas, enxadas, sachos, forcados, forquilhas, ancinhos e rapadeiras; machados, podões e ferramentas semelhantes de gume; tesouras de podar de todos os tipos; foices e foicinhas, facas para feno ou para palha, tesouras para sebes, cunhas ",84
2023,Amapá,6307,"Outros artefactos confeccionados, incluídos os moldes para vestuário",84
2023,Amapá,3503,"Gelatinas e seus derivados; ictiocola e outras colas de origem animal, exceto cola de caseína",84
2023,Amazonas,7804,"Chapas, folhas e tiras, de chumbo; pó e escamas, de chumbo",84
2023,Santa Catarina,3502,"Albuminas (incluídos os concentrados de várias proteínas de soro de leite, contendo, em peso calculado sobre matéria seca, mais de 80 % de proteínas do soro de leite), albuminatos e outros derivados das albuminas",84
2023,Bahia,5007,Tecidos de seda ou de desperdícios de seda,84
2023,Pará,3820,Preparações anticongelantes e líquidos preparados para descongelamento,84
2023,Amapá,1513,"Óleos de coco (óleo de copra), de palmiste ou de babaçu e respectivas fracções, mesmo refinados, mas não quimicamente modificados",83
2023,Roraima,7407,Barras e perfis de cobre,83
2023,Goiás,4909,"Cartões-postais impressos ou ilustrados; cartões impressos com votos ou mensagens pessoais, mesmo ilustrados, com ou sem envelopes, guarnições ou aplicações",83
2023,Maranhão,6305,"Sacos de quaisquer dimensões, para embalagem",83
2023,Amazonas,1703,Melaços resultantes da extracção ou refinação do açúcar,83
2023,Roraima,3206,"Outras matérias corantes; preparações indicadas na Nota 3 do presente capítulo, exceto das posições 3203, 3204 ou 3205; produtos inorgânicos dos tipos utilizados como luminóforos, mesmo de constituição química definida",83
2023,Acre,5404,"Monofilamentos sintéticos, com pelo menos 67 decitex e cuja maior dimensão da secção transversal não seja superior a 1 mm; lâminas e formas semelhantes (por exemplo: palha artificial) de matérias têxteis sintéticas, cuja largura aparente não seja superior",82
2023,Minas Gerais,2908,"Derivados halogenados, sulfonados, nitrados ou nitrosados dos fenóis ou dos fenóis-álcoois",82
2023,Paraná,5306,Fios de linho,82
2023,Acre,8203,"Limas, grosas, alicates (mesmo cortantes), tenazes, pinças, cisalhas para metais, corta-tubos, corta-pinos, saca-bocados e ferramentas semelhantes, manuais",82
2023,Pará,8470,"Máquinas de calcular e máquinas de bolso que permitem gravar, reproduzir e visualizar informações, com função de cálculo incorporada; máquinas de contabilidade, máquinas de franquear, de emitir bilhetes e máquinas semelhantes, com dispositivo de cálculo i",82
2023,Espírito Santo,1105,"Farinha, sêmola, pó, flocos, grânulos e pellets de batata",82
2023,Pará,3904,"Polímeros de cloreto de vinilo ou de outras olefinas halogenadas, em formas primárias",81
2023,Alagoas,4401,"Lenha em qualquer estado, madeira em estilhas ou em partículas; serradura, desperdícios e resíduos de madeira, mesmo aglomerados em bolas, briquetes, pellets ou em formas semelhantes",81
2023,Espírito Santo,8305,"Ferragens para encadernação de folhas móveis ou para classificadores, molas para papéis, cantos para cartas, clipes, indicadores para fichas ou cavaleiros e objectos semelhantes de escritório, de metais comuns; grampos apresentados em barretas (por exempl",81
2023,Maranhão,2942,Outros compostos orgânicos,81
2023,Minas Gerais,9507,"Canas de pesca, anzóis e outros artigos para a pesca à linha; camaroeiros e redes semelhantes para qualquer finalidade; iscas e chamarizes (exceto os das posições 9208 ou 9705) e artigos semelhantes de caça e pesca",81
2023,Alagoas,1105,"Farinha, sêmola, pó, flocos, grânulos e pellets de batata",81
2023,Pará,8479,"Máquinas e aparelhos, mecânicos, com função própria, não especificados nem compreendidos em outras posições deste capítulo",81
2023,Espírito Santo,4001,"Borracha natural, balata, guta-percha, guaiúle, chicle e gomas naturais análogas, em formas primárias ou em chapas, folhas ou tiras",80
2023,Amapá,5906,"Tecidos com borracha, exceto os da posição 5902",80
2023,Mato Grosso do Sul,4403,"Madeira em bruto, mesmo descascada, desalburnada ou esquadriada",80
2023,Santa Catarina,3210,"Outras tintas e vernizes; pigmentos a água preparados, utilizados para acabamento de couros",80
2023,Maranhão,4421,Outras obras de madeira,80
2023,Pernambuco,8542,Circuitos integrados e microconjuntos electrónicos,80
2023,Bahia,7410,"Folhas e tiras, delgadas, de cobre (mesmo impressas ou com suporte de papel, cartão, plástico ou semelhantes), de espessura não superior a 0,15 mm (excluído o suporte)",80
2023,Roraima,7415,"Pontas, pregos, percevejos, escápulas e artefactos semelhantes, de cobre ou de ferro ou aço com cabeça de cobre; parafusos, pinos ou pernos, roscados, porcas, ganchos roscados, rebites, chavetas, cavilhas, contrapinos ou troços, anilhas (arruelas) incluíd",80
2023,Amapá,7612,"Reservatórios, barris, tambores, latas, caixas e recipientes semelhantes (incluídos os recipientes tubulares, rígidos ou flexíveis) para quaisquer matérias (exceto gases comprimidos ou liquefeitos), de alumínio, de capacidade não superior a 300 litros, s",80
2023,Espírito Santo,9616,"Vaporizadores de toucador, suas armações e cabeças de armações; borlas ou esponjas para pós ou para aplicação de outros cosméticos ou de produtos de toucador",80
2023,Rio de Janeiro,5107,"Fios de lã penteada, não acondicionados para venda a retalho",80
2023,Alagoas,7015,"Vidros para relógios e aparelhos semelhantes e vidros semelhantes, vidros para lentes, mesmo correctivas, curvos ou arqueados, ocos ou semelhantes, não trabalhados opticamente; esferas ocas e segmentos de esferas, de vidro, para fabricação desses vidros",80
2023,Acre,3924,"Serviços de mesa e outros artigos de uso doméstico, de higiene ou de toucador, de plástico",79
